IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
20292,845,12,47.3,6241.0,294.0,2764.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,12,2017-04-27
20293,845,13,45.99,6153.0,316.0,2767.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,13,2017-04-27
20294,845,14,42.55,6100.0,313.0,2665.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,14,2017-04-27
20295,845,15,41.51,6208.0,304.0,2463.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,15,2017-04-27
20296,845,16,41.51,6207.0,277.0,2299.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,16,2017-04-27
20297,845,17,41.51,6188.0,248.0,1994.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,17,2017-04-27
20298,845,18,45.04,6059.0,183.0,1929.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,18,2017-04-27
20299,845,19,48.83,5982.0,103.0,1989.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,19,2017-04-27
20300,845,20,49.54,6078.0,34.0,2092.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,20,2017-04-27
20301,845,21,52.5,6313.0,0.0,2304.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,21,2017-04-27
20302,845,22,50.09,6343.0,0.0,2571.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,22,2017-04-27
20303,845,23,44.5,6056.0,0.0,2879.0,0.433884,-0.900969,0.866025,-0.5,0.903356,-0.428892,23,2017-04-27
20304,846,0,39.81,5402.0,0.0,3620.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,0,2017-04-28
20305,846,1,36.9,4897.0,0.0,3669.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,1,2017-04-28
20306,846,2,35.3,4636.0,0.0,3778.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,2,2017-04-28
20307,846,3,34.79,4471.0,0.0,3793.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,3,2017-04-28
20308,846,4,34.51,4416.0,0.0,3820.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,4,2017-04-28
20309,846,5,35.3,4417.0,0.0,3829.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,5,2017-04-28
20310,846,6,41.31,4485.0,0.0,3785.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,6,2017-04-28
20311,846,7,42.5,4602.0,1.0,3738.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,7,2017-04-28
20312,846,8,42.5,5105.0,19.0,3585.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,8,2017-04-28
20313,846,9,52.52,5824.0,69.0,3322.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,9,2017-04-28
20314,846,10,52.7,6154.0,120.0,2970.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,10,2017-04-28
20315,846,11,52.52,6208.0,170.0,2615.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,11,2017-04-28
20316,846,12,53.77,6287.0,192.0,2295.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,12,2017-04-28
20317,846,13,54.0,6164.0,167.0,1921.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,13,2017-04-28
20318,846,14,53.34,6098.0,180.0,1494.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,14,2017-04-28
20319,846,15,53.6,6193.0,180.0,1132.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,15,2017-04-28
20320,846,16,53.34,6171.0,215.0,900.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,16,2017-04-28
20321,846,17,53.34,6140.0,195.0,1230.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,17,2017-04-28
20322,846,18,52.87,5992.0,149.0,1126.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,18,2017-04-28
20323,846,19,51.04,5859.0,87.0,1079.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,19,2017-04-28
20324,846,20,51.54,5883.0,35.0,1021.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,20,2017-04-28
20325,846,21,53.94,6119.0,1.0,949.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,21,2017-04-28
20326,846,22,51.53,6201.0,0.0,886.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,22,2017-04-28
20327,846,23,49.0,5926.0,0.0,833.0,-0.433884,-0.900969,0.866025,-0.5,0.895839,-0.444378,23,2017-04-28
20328,847,0,47.84,5146.0,0.0,685.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,0,2017-04-29
20329,847,1,47.69,4759.0,0.0,786.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,1,2017-04-29
20330,847,2,46.84,4469.0,0.0,748.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,2,2017-04-29
20331,847,3,47.69,4305.0,0.0,658.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,3,2017-04-29
20332,847,4,46.84,4240.0,0.0,543.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,4,2017-04-29
20333,847,5,46.84,4214.0,0.0,458.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,5,2017-04-29
20334,847,6,46.69,4160.0,0.0,381.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,6,2017-04-29
20335,847,7,47.84,4099.0,0.0,357.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,7,2017-04-29
20336,847,8,49.54,4229.0,28.0,289.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,8,2017-04-29
20337,847,9,51.18,4585.0,91.0,174.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,9,2017-04-29
20338,847,10,51.75,4894.0,171.0,195.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,10,2017-04-29
20339,847,11,51.35,5066.0,249.0,289.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,11,2017-04-29
20340,847,12,51.04,5173.0,310.0,386.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,12,2017-04-29
20341,847,13,50.0,5157.0,338.0,626.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,13,2017-04-29
20342,847,14,46.84,5045.0,341.0,886.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,14,2017-04-29
20343,847,15,40.65,4979.0,326.0,1218.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,15,2017-04-29
20344,847,16,38.67,4890.0,314.0,1688.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,16,2017-04-29
20345,847,17,38.14,4799.0,284.0,1426.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,17,2017-04-29
20346,847,18,38.64,4772.0,225.0,1671.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,18,2017-04-29
20347,847,19,38.67,4869.0,155.0,1858.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,19,2017-04-29
20348,847,20,41.28,5040.0,66.0,1951.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,20,2017-04-29
20349,847,21,48.0,5318.0,2.0,2029.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,21,2017-04-29
20350,847,22,45.6,5228.0,0.0,1995.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,22,2017-04-29
20351,847,23,40.65,5010.0,0.0,1951.0,-0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,23,2017-04-29
20352,848,0,35.37,4854.0,0.0,2494.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,0,2017-04-30
20353,848,1,32.32,4297.0,0.0,2739.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,1,2017-04-30
20354,848,2,27.35,4039.0,0.0,2958.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,2,2017-04-30
20355,848,3,27.35,3864.0,0.0,3242.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,3,2017-04-30
20356,848,4,27.35,3763.0,0.0,3599.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,4,2017-04-30
20357,848,5,26.6,3755.0,0.0,3933.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,5,2017-04-30
20358,848,6,26.6,3768.0,0.0,4077.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,6,2017-04-30
20359,848,7,26.6,3700.0,6.0,4055.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,7,2017-04-30
20360,848,8,26.6,3716.0,39.0,3870.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,8,2017-04-30
20361,848,9,27.04,3996.0,91.0,3775.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,9,2017-04-30
20362,848,10,27.0,4338.0,140.0,3939.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,10,2017-04-30
20363,848,11,27.07,4538.0,197.0,4025.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,11,2017-04-30
20364,848,12,27.08,4763.0,252.0,3947.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,12,2017-04-30
20365,848,13,27.01,4828.0,270.0,3921.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,13,2017-04-30
20366,848,14,27.35,4721.0,276.0,3918.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,14,2017-04-30
20367,848,15,27.85,4554.0,274.0,4053.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,15,2017-04-30
20368,848,16,27.85,4399.0,273.0,4019.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,16,2017-04-30
20369,848,17,27.85,4293.0,271.0,3686.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,17,2017-04-30
20370,848,18,27.85,4315.0,216.0,3524.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,18,2017-04-30
20371,848,19,27.45,4424.0,155.0,3276.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,19,2017-04-30
20372,848,20,27.45,4625.0,64.0,2909.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,20,2017-04-30
20373,848,21,36.22,4947.0,3.0,2488.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,21,2017-04-30
20374,848,22,36.31,5075.0,0.0,2100.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,22,2017-04-30
20375,848,23,35.81,4980.0,0.0,1737.0,-0.781831,0.62349,0.866025,-0.5,0.880012,-0.474951,23,2017-04-30
20376,849,0,34.5,4805.0,0.0,1495.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,0,2017-05-01
20377,849,1,29.18,4320.0,0.0,1274.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,1,2017-05-01
20378,849,2,29.2,4127.0,0.0,1021.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,2,2017-05-01
20379,849,3,29.15,3978.0,0.0,814.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,3,2017-05-01
20380,849,4,29.23,3913.0,0.0,772.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,4,2017-05-01
20381,849,5,30.01,3878.0,0.0,744.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,5,2017-05-01
20382,849,6,34.01,3827.0,0.0,702.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,6,2017-05-01
20383,849,7,34.98,3674.0,2.0,626.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,7,2017-05-01
20384,849,8,36.45,3746.0,54.0,583.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,8,2017-05-01
20385,849,9,36.48,4018.0,161.0,370.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,9,2017-05-01
20386,849,10,36.49,4270.0,236.0,254.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,10,2017-05-01
20387,849,11,36.48,4495.0,293.0,161.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,11,2017-05-01
20388,849,12,40.01,4672.0,335.0,111.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,12,2017-05-01
20389,849,13,40.61,4733.0,360.0,106.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,13,2017-05-01
20390,849,14,39.9,4593.0,368.0,163.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,14,2017-05-01
20391,849,15,36.43,4483.0,361.0,195.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,15,2017-05-01
20392,849,16,34.01,4449.0,340.0,275.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,16,2017-05-01
20393,849,17,34.98,4449.0,304.0,286.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,17,2017-05-01
20394,849,18,36.45,4456.0,246.0,369.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,18,2017-05-01
20395,849,19,42.0,4569.0,169.0,464.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,19,2017-05-01
20396,849,20,49.54,4786.0,77.0,544.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,20,2017-05-01
20397,849,21,56.5,5127.0,3.0,595.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,21,2017-05-01
20398,849,22,57.01,5147.0,0.0,597.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,22,2017-05-01
20399,849,23,53.34,4903.0,0.0,526.0,0.0,1.0,0.5,-0.866025,0.871706,-0.490029,23,2017-05-01
20400,850,0,52.15,4794.0,0.0,280.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,0,2017-05-02
20401,850,1,51.23,4445.0,0.0,246.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,1,2017-05-02
20402,850,2,50.84,4279.0,0.0,199.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,2,2017-05-02
20403,850,3,49.54,4178.0,0.0,182.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,3,2017-05-02
20404,850,4,48.72,4123.0,0.0,171.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,4,2017-05-02
20405,850,5,49.54,4136.0,0.0,216.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,5,2017-05-02
20406,850,6,51.23,4257.0,0.0,287.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,6,2017-05-02
20407,850,7,51.53,4494.0,3.0,312.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,7,2017-05-02
20408,850,8,53.09,5093.0,58.0,324.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,8,2017-05-02
20409,850,9,53.92,5722.0,167.0,271.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,9,2017-05-02
20410,850,10,52.9,5944.0,245.0,196.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,10,2017-05-02
20411,850,11,52.02,6040.0,303.0,142.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,11,2017-05-02
20412,850,12,52.02,6104.0,347.0,112.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,12,2017-05-02
20413,850,13,51.99,5942.0,372.0,79.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,13,2017-05-02
20414,850,14,51.37,5955.0,380.0,56.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,14,2017-05-02
20415,850,15,51.15,6112.0,373.0,49.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,15,2017-05-02
20416,850,16,51.12,6145.0,350.0,81.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,16,2017-05-02
20417,850,17,51.23,6057.0,312.0,115.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,17,2017-05-02
20418,850,18,51.17,5927.0,250.0,155.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,18,2017-05-02
20419,850,19,51.49,5889.0,169.0,214.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,19,2017-05-02
20420,850,20,53.16,6025.0,72.0,271.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,20,2017-05-02
20421,850,21,55.8,6290.0,3.0,320.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,21,2017-05-02
20422,850,22,53.09,6232.0,0.0,331.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,22,2017-05-02
20423,850,23,51.23,5909.0,0.0,307.0,0.781831,0.62349,0.5,-0.866025,0.863142,-0.504961,23,2017-05-02
20424,851,0,50.49,5099.0,0.0,167.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,0,2017-05-03
20425,851,1,43.81,4708.0,0.0,157.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,1,2017-05-03
20426,851,2,40.73,4482.0,0.0,134.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,2,2017-05-03
20427,851,3,40.1,4372.0,0.0,126.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,3,2017-05-03
20428,851,4,39.6,4293.0,0.0,156.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,4,2017-05-03
20429,851,5,40.48,4286.0,0.0,252.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,5,2017-05-03
20430,851,6,47.53,4367.0,0.0,386.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,6,2017-05-03
20431,851,7,51.37,4497.0,3.0,463.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,7,2017-05-03
20432,851,8,55.0,4992.0,59.0,509.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,8,2017-05-03
20433,851,9,54.18,5635.0,165.0,492.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,9,2017-05-03
20434,851,10,52.51,5949.0,240.0,439.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,10,2017-05-03
20435,851,11,51.53,6106.0,295.0,500.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,11,2017-05-03
20436,851,12,51.12,6234.0,332.0,587.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,12,2017-05-03
20437,851,13,51.04,6106.0,350.0,574.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,13,2017-05-03
20438,851,14,50.75,6112.0,364.0,423.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,14,2017-05-03
20439,851,15,50.42,6250.0,366.0,331.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,15,2017-05-03
20440,851,16,50.75,6273.0,346.0,320.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,16,2017-05-03
20441,851,17,50.84,6237.0,307.0,384.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,17,2017-05-03
20442,851,18,51.0,6068.0,246.0,363.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,18,2017-05-03
20443,851,19,51.23,5984.0,167.0,357.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,19,2017-05-03
20444,851,20,52.22,6119.0,69.0,379.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,20,2017-05-03
20445,851,21,53.92,6382.0,3.0,429.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,21,2017-05-03
20446,851,22,51.53,6268.0,0.0,524.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,22,2017-05-03
20447,851,23,49.75,5948.0,0.0,636.0,0.974928,-0.222521,0.5,-0.866025,0.854322,-0.519744,23,2017-05-03
20448,852,0,48.64,5120.0,0.0,1047.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,0,2017-05-04
20449,852,1,42.25,4795.0,0.0,1339.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,1,2017-05-04
20450,852,2,40.94,4563.0,0.0,1284.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,2,2017-05-04
20451,852,3,37.7,4439.0,0.0,1417.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,3,2017-05-04
20452,852,4,37.64,4368.0,0.0,1446.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,4,2017-05-04
20453,852,5,38.7,4370.0,0.0,1228.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,5,2017-05-04
20454,852,6,43.61,4449.0,0.0,1057.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,6,2017-05-04
20455,852,7,50.28,4607.0,2.0,1139.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,7,2017-05-04
20456,852,8,53.34,5128.0,31.0,1402.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,8,2017-05-04
20457,852,9,52.91,5762.0,90.0,1489.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,9,2017-05-04
20458,852,10,51.54,6028.0,157.0,1393.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,10,2017-05-04
20459,852,11,51.23,6166.0,225.0,1342.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,11,2017-05-04
20460,852,12,51.42,6269.0,273.0,1424.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,12,2017-05-04
20461,852,13,51.04,6123.0,301.0,1550.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,13,2017-05-04
20462,852,14,50.08,6122.0,311.0,1750.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,14,2017-05-04
20463,852,15,49.54,6271.0,304.0,1979.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,15,2017-05-04
20464,852,16,49.54,6298.0,277.0,2003.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,16,2017-05-04
20465,852,17,50.84,6251.0,238.0,1661.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,17,2017-05-04
20466,852,18,51.0,6070.0,176.0,1522.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,18,2017-05-04
20467,852,19,51.23,6031.0,108.0,1323.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,19,2017-05-04
20468,852,20,52.08,6170.0,39.0,1126.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,20,2017-05-04
20469,852,21,53.4,6409.0,1.0,1006.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,21,2017-05-04
20470,852,22,52.08,6290.0,0.0,969.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,22,2017-05-04
20471,852,23,49.54,5948.0,0.0,963.0,0.433884,-0.900969,0.5,-0.866025,0.845249,-0.534373,23,2017-05-04
20472,853,0,45.4,5393.0,0.0,826.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,0,2017-05-05
20473,853,1,41.19,4873.0,0.0,889.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,1,2017-05-05
20474,853,2,38.14,4599.0,0.0,1464.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,2,2017-05-05
20475,853,3,36.89,4427.0,0.0,2020.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,3,2017-05-05
20476,853,4,36.45,4394.0,0.0,2205.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,4,2017-05-05
20477,853,5,36.47,4424.0,0.0,2600.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,5,2017-05-05
20478,853,6,41.06,4536.0,0.0,2546.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,6,2017-05-05
20479,853,7,50.73,4710.0,2.0,2361.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,7,2017-05-05
20480,853,8,52.07,5294.0,33.0,2179.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,8,2017-05-05
20481,853,9,52.15,5960.0,95.0,2144.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,9,2017-05-05
20482,853,10,52.07,6154.0,186.0,2090.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,10,2017-05-05
20483,853,11,51.04,6157.0,241.0,2138.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,11,2017-05-05
20484,853,12,49.54,6198.0,277.0,2558.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,12,2017-05-05
20485,853,13,43.4,6013.0,283.0,2591.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,13,2017-05-05
20486,853,14,38.17,6047.0,302.0,2035.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,14,2017-05-05
20487,853,15,36.89,6166.0,307.0,1860.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,15,2017-05-05
20488,853,16,36.45,6094.0,278.0,2200.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,16,2017-05-05
20489,853,17,37.67,5989.0,248.0,2603.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,17,2017-05-05
20490,853,18,40.33,5811.0,192.0,2588.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,18,2017-05-05
20491,853,19,42.09,5762.0,154.0,2476.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,19,2017-05-05
20492,853,20,41.19,5846.0,73.0,2290.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,20,2017-05-05
20493,853,21,50.2,6097.0,4.0,2150.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,21,2017-05-05
20494,853,22,47.53,6080.0,0.0,2004.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,22,2017-05-05
20495,853,23,41.19,5844.0,0.0,1823.0,-0.433884,-0.900969,0.5,-0.866025,0.835925,-0.548843,23,2017-05-05
20496,854,0,37.68,5217.0,0.0,2010.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,0,2017-05-06
20497,854,1,36.45,4792.0,0.0,2018.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,1,2017-05-06
20498,854,2,35.46,4507.0,0.0,1902.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,2,2017-05-06
20499,854,3,35.46,4346.0,0.0,1815.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,3,2017-05-06
20500,854,4,34.73,4243.0,0.0,1638.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,4,2017-05-06
20501,854,5,35.33,4195.0,0.0,1483.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,5,2017-05-06
20502,854,6,35.83,4155.0,0.0,1334.0,-0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,6,2017-05-06
